emg1,emg2,emg3
0.244379,0.136852,0.151515
0.234604,0.131965,0.151515
0.283480,1.783969,0.664712
0.801564,4.496579,2.487781
1.236559,4.496579,3.245357
1.173021,4.501466,2.482893
0.537634,3.367546,1.099707
0.816227,1.485826,0.488759
0.811339,0.860215,0.298143
1.378299,0.909091,0.273705
1.065494,0.703812,0.205279
0.767351,0.415445,0.166178
0.386119,0.239492,0.156403
0.224829,0.175953,0.151515
0.215054,0.151515,0.151515
0.190616,0.141740,0.146628
0.156403,0.136852,0.146628
0.141740,0.151515,0.146628
0.146628,0.136852,0.146628
0.146628,0.131965,0.146628
0.156403,0.136852,0.151515
0.151515,0.136852,0.151515
0.141740,0.136852,0.146628
0.146628,0.136852,0.156403
0.171065,0.131965,0.151515
0.273705,0.136852,0.156403
0.527859,0.146628,0.156403
0.371457,1.094819,0.327468
0.747801,4.501466,1.632454
0.987292,4.496579,2.790811
1.104594,4.501466,2.306940
0.542522,4.496579,1.290323
0.542522,2.179863,0.557185
1.549365,1.549365,0.361681
2.013685,1.974585,0.371457
2.052786,1.705767,0.327468
1.813294,1.031281,0.283480
0.796676,0.444770,0.200391
0.361681,0.307918,0.166178
0.410557,0.234604,0.151515
0.273705,0.166178,0.156403
0.195503,0.205279,0.146628
0.185728,0.161290,0.146628
0.156403,0.146628,0.141740
0.156403,0.146628,0.141740
0.166178,0.131965,0.146628
0.180841,0.131965,0.151515
0.205279,0.146628,0.151515
0.283480,0.141740,0.146628
0.219941,0.136852,0.151515
0.263930,0.131965,0.151515
0.312805,0.136852,0.146628
0.312805,0.131965,0.146628
0.356794,2.150538,0.444770
0.821114,4.496579,2.199413
0.967742,4.496579,2.429130
0.992180,4.496579,1.994135
0.620723,3.015640,0.918866
0.698925,1.251222,0.459433
1.715543,1.280547,0.381232
3.015640,2.243402,0.591398
3.812317,1.803519,0.415445
2.003910,0.738025,0.268817
0.894428,0.400782,0.190616
0.606061,0.273705,0.171065
0.527859,0.239492,0.166178
0.508309,0.268817,0.161290
0.361681,0.234604,0.151515
0.268817,0.200391,0.151515
0.210166,0.156403,0.156403
0.166178,0.161290,0.161290
0.175953,0.224829,0.166178
0.185728,0.356794,0.171065
0.210166,0.400782,0.180841
0.175953,0.283480,0.175953
0.171065,0.263930,0.161290
0.185728,0.317693,0.175953
0.175953,0.210166,0.175953
0.205279,0.185728,0.195503
0.268817,0.166178,0.195503
0.224829,0.146628,0.185728
0.293255,0.190616,0.175953
0.684262,0.166178,0.156403
0.840665,0.156403,0.161290
1.461388,0.224829,0.185728
1.339198,0.171065,0.263930
1.539589,0.161290,0.249267
1.515152,0.156403,0.293255
1.652004,0.151515,0.278592
1.412512,0.161290,0.268817
1.446725,0.161290,0.293255
1.119257,0.151515,0.234604
1.422287,0.205279,0.259042
1.510264,0.190616,0.239492
1.441838,0.175953,0.210166
1.466276,0.171065,0.195503
1.353861,0.195503,0.337243
1.456500,0.190616,0.659824
1.397849,0.185728,0.469208
2.805474,1.011730,1.153470
1.627566,0.474096,0.532747
1.788856,0.254154,0.307918
2.018573,0.219941,0.244379
1.710655,0.215054,0.259042
1.520039,0.215054,0.278592
1.344086,0.185728,0.268817
1.036168,0.175953,0.312805
0.953079,0.259042,0.288368
1.324536,0.278592,0.263930
