emg1,emg2,emg3
1.661779,0.215054,0.195503
2.003910,0.190616,0.215054
2.404692,0.190616,0.215054
2.116325,0.185728,0.190616
1.608016,0.171065,0.195503
1.764418,0.156403,0.195503
1.666667,0.180841,0.200391
4.496579,0.718475,0.205279
4.496579,4.491691,1.055718
4.501466,3.098729,0.508309
4.501466,4.496579,1.295210
4.501466,4.501466,2.771261
4.496579,4.496579,4.506354
4.501466,4.496579,4.511241
4.496579,4.496579,3.602151
4.501466,4.491691,1.285435
4.491691,1.852395,0.537634
2.580645,0.698925,0.298143
4.501466,4.501466,1.353861
4.501466,4.496579,3.294233
4.501466,4.496579,1.930596
4.496579,3.010753,0.757576
4.501466,1.104594,0.410557
4.496579,0.532747,0.259042
4.496579,3.778104,1.026393
4.496579,1.432063,0.469208
4.491691,0.606061,0.273705
2.121212,0.303030,0.219941
1.520039,0.205279,0.200391
1.114370,0.219941,0.190616
0.923754,0.190616,0.195503
1.226784,0.190616,0.200391
0.928641,0.190616,0.190616
1.260997,0.263930,0.200391
0.850440,0.195503,0.185728
0.913978,0.180841,0.175953
0.860215,0.166178,0.171065
0.894428,0.185728,0.175953
1.006843,0.185728,0.180841
1.070381,0.224829,0.175953
1.319648,0.200391,0.180841
1.124145,0.190616,0.185728
1.793744,0.268817,0.190616
1.080156,0.195503,0.210166
1.168133,0.195503,0.288368
0.992180,0.215054,0.229717
2.062561,1.295210,0.586510
1.099707,0.865103,0.327468
0.635386,0.464321,0.259042
1.544477,0.254154,0.268817
0.992180,0.175953,0.229717
0.703812,0.151515,0.215054
0.547410,0.151515,0.210166
0.723363,0.141740,0.200391
0.747801,0.136852,0.224829
2.214076,1.754643,0.747801
1.319648,0.679374,0.361681
0.801564,0.317693,0.234604
0.625611,0.200391,0.195503
0.469208,0.161290,0.185728
0.542522,0.141740,0.166178
0.733138,0.131965,0.161290
0.620723,0.131965,0.151515
0.664712,0.136852,0.171065
1.006843,0.185728,0.166178
1.119257,0.166178,0.166178
1.256109,0.175953,0.171065
1.031281,0.166178,0.166178
1.329423,0.215054,0.185728
1.236559,0.185728,0.166178
1.309873,0.215054,0.166178
1.197458,0.185728,0.171065
1.564027,0.175953,0.161290
1.344086,0.195503,0.156403
1.319648,0.185728,0.171065
1.280547,0.224829,0.166178
1.055718,0.175953,0.180841
1.339198,0.219941,0.171065
1.397849,0.259042,0.175953
1.358749,0.254154,0.175953
1.314761,0.278592,0.195503
1.006843,0.254154,0.180841
1.348974,0.288368,0.200391
1.490714,0.224829,0.185728
0.943304,0.234604,0.166178
0.953079,0.303030,0.161290
