emg1,emg2,emg3
0.469208,2.204301,0.483871
0.259042,1.260997,0.317693
0.185728,0.850440,0.205279
0.156403,0.376344,0.171065
0.503421,0.259042,0.161290
0.962854,0.273705,0.156403
0.928641,0.361681,0.156403
1.476051,0.420332,0.175953
1.075269,0.283480,0.161290
1.104594,0.303030,0.156403
0.650049,0.215054,0.151515
0.478983,0.166178,0.151515
0.342131,0.146628,0.146628
0.210166,0.146628,0.151515
0.185728,0.136852,0.151515
0.156403,0.136852,0.156403
0.146628,0.136852,0.151515
0.151515,0.136852,0.151515
0.146628,0.127077,0.151515
0.141740,0.131965,0.151515
0.146628,0.131965,0.146628
0.146628,0.127077,0.151515
0.141740,0.131965,0.151515
0.146628,0.136852,0.151515
0.156403,0.131965,0.151515
0.151515,0.141740,0.156403
0.366569,0.166178,0.156403
0.366569,0.180841,0.156403
0.224829,0.156403,0.156403
0.444770,1.031281,0.371457
0.850440,4.496579,1.495601
0.884653,4.496579,1.104594
0.547410,3.142717,0.762463
0.278592,1.309873,0.371457
0.185728,0.615836,0.224829
1.109482,0.547410,0.205279
2.033236,0.694037,0.259042
2.458456,0.596285,0.229717
1.480938,0.322581,0.180841
0.581623,0.200391,0.161290
0.283480,0.151515,0.156403
0.185728,0.136852,0.146628
0.161290,0.136852,0.151515
0.146628,0.136852,0.151515
0.146628,0.131965,0.151515
0.141740,0.136852,0.151515
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.141740,0.131965,0.146628
0.136852,0.127077,0.151515
0.141740,0.131965,0.151515
0.141740,0.131965,0.146628
0.136852,0.131965,0.151515
0.136852,0.131965,0.151515
0.151515,0.146628,0.161290
0.156403,0.542522,0.175953
0.571848,4.330401,1.114370
0.694037,4.496579,1.632454
0.723363,4.491691,1.138807
0.410557,1.920821,0.532747
0.229717,0.723363,0.273705
0.171065,0.332356,0.195503
0.190616,0.200391,0.166178
1.065494,0.224829,0.185728
1.050831,0.498534,0.175953
1.045943,0.542522,0.171065
0.865103,0.327468,0.156403
0.474096,0.249267,0.156403
0.249267,0.171065,0.151515
0.175953,0.146628,0.156403
0.224829,0.151515,0.151515
0.239492,0.141740,0.156403
0.185728,0.136852,0.151515
0.166178,0.136852,0.146628
0.146628,0.131965,0.151515
0.151515,0.136852,0.151515
0.141740,0.131965,0.151515
0.156403,0.141740,0.151515
0.293255,0.146628,0.156403
0.205279,0.131965,0.156403
0.405670,0.136852,0.156403
0.454545,0.210166,0.175953
0.351906,3.445748,0.576735
0.684262,4.496579,0.850440
0.610948,4.491691,0.796676
0.772239,3.435973,0.566960
0.361681,1.744868,0.347019
0.259042,0.718475,0.215054
0.420332,0.381232,0.175953
1.485826,0.391007,0.166178
1.500489,0.386119,0.166178
1.021505,0.259042,0.166178
1.006843,0.234604,0.156403
0.801564,0.200391,0.151515
0.454545,0.175953,0.156403
0.415445,0.151515,0.151515
0.342131,0.161290,0.151515
0.215054,0.141740,0.156403
0.190616,0.136852,0.156403
0.156403,0.136852,0.146628
0.146628,0.131965,0.151515
0.175953,0.131965,0.151515
0.263930,0.146628,0.156403
0.229717,0.141740,0.166178
0.219941,0.141740,0.151515
0.166178,0.141740,0.151515
0.166178,0.136852,0.151515
0.229717,0.171065,0.171065
0.620723,1.114370,0.317693
0.498534,2.961877,0.733138
0.757576,4.491691,1.309873
0.821114,4.496579,0.967742
0.459433,4.222874,0.679374
0.244379,1.544477,0.356794
0.239492,0.728250,0.234604
1.231672,0.606061,0.215054
1.304985,0.513196,0.200391
1.358749,0.356794,0.180841
1.256109,0.307918,0.166178
0.830890,0.190616,0.156403
0.488759,0.161290,0.156403
0.312805,0.146628,0.151515
0.283480,0.136852,0.151515
0.215054,0.136852,0.151515
0.171065,0.131965,0.151515
0.156403,0.136852,0.151515
0.166178,0.136852,0.151515
0.156403,0.136852,0.151515
0.215054,0.141740,0.156403
0.171065,0.131965,0.151515
0.161290,0.136852,0.151515
0.161290,0.141740,0.156403
0.200391,0.136852,0.156403
0.483871,0.205279,0.180841
0.620723,2.277615,0.723363
0.791789,4.496579,1.138807
0.650049,4.389052,0.967742
0.552297,3.372434,0.718475
0.283480,1.295210,0.371457
0.254154,0.620723,0.234604
1.309873,0.522972,0.239492
2.023460,0.640274,0.215054
1.847507,0.620723,0.200391
1.246334,0.322581,0.166178
1.334311,0.244379,0.161290
0.615836,0.180841,0.156403
0.635386,0.151515,0.151515
0.469208,0.141740,0.151515
0.527859,0.146628,0.151515
0.689150,0.141740,0.151515
0.698925,0.136852,0.156403
0.449658,0.141740,0.156403
0.298143,0.136852,0.161290
0.312805,0.131965,0.151515
0.312805,0.136852,0.175953
0.283480,0.136852,0.161290
0.371457,0.131965,0.156403
0.488759,0.532747,0.283480
0.571848,3.074291,0.913978
0.615836,4.496579,1.388074
0.532747,4.491691,1.050831
0.410557,3.123167,0.782014
0.303030,1.686217,0.449658
0.537634,0.782014,0.263930
1.363636,0.635386,0.259042
1.246334,0.586510,0.195503
1.720430,0.566960,0.195503
2.003910,0.347019,0.175953
1.124145,0.288368,0.156403
0.938416,0.190616,0.156403
0.581623,0.185728,0.156403
0.444770,0.151515,0.151515
0.361681,0.175953,0.156403
0.312805,0.151515,0.151515
0.478983,0.141740,0.151515
0.361681,0.141740,0.151515
0.439883,0.136852,0.151515
0.347019,0.131965,0.151515
0.224829,0.136852,0.151515
0.351906,0.180841,0.185728
0.361681,0.210166,0.185728
0.391007,1.652004,0.537634
0.684262,4.496579,1.412512
0.620723,4.496579,1.217009
0.566960,4.491691,0.869990
0.307918,3.220919,0.703812
0.224829,1.886608,0.410557
0.860215,0.982405,0.288368
1.827957,1.031281,0.259042
1.891496,0.948192,0.244379
2.570870,0.772239,0.254154
1.173021,0.361681,0.195503
0.738025,0.219941,0.166178
0.576735,0.171065,0.156403
0.434995,0.190616,0.156403
0.474096,0.156403,0.151515
0.254154,0.141740,0.146628
0.229717,0.136852,0.151515
0.171065,0.136852,0.151515
0.166178,0.131965,0.156403
0.224829,0.141740,0.156403
0.263930,0.166178,0.166178
0.513196,0.161290,0.166178
0.347019,0.151515,0.161290
0.254154,0.151515,0.166178
0.244379,0.151515,0.156403
0.395894,0.312805,0.180841
0.410557,1.759531,0.620723
0.576735,4.496579,1.446725
0.703812,4.496579,1.055718
0.478983,2.741935,0.625611
0.249267,1.031281,0.327468
0.430108,0.586510,0.224829
1.495601,0.356794,0.224829
1.681329,0.420332,0.205279
1.368524,0.278592,0.180841
1.041056,0.303030,0.161290
0.850440,0.244379,0.161290
0.630499,0.244379,0.156403
0.386119,0.166178,0.151515
0.493646,0.156403,0.161290
0.327468,0.151515,0.156403
0.288368,0.136852,0.151515
0.381232,0.151515,0.151515
0.263930,0.141740,0.156403
0.351906,0.136852,0.151515
0.234604,0.136852,0.156403
0.259042,0.136852,0.156403
0.239492,0.136852,0.156403
0.234604,0.131965,0.161290
0.229717,0.141740,0.156403
0.195503,0.146628,0.161290
0.200391,0.210166,0.185728
0.293255,2.883675,0.620723
0.454545,4.501466,1.300098
0.537634,4.496579,1.290323
0.469208,4.501466,1.089932
0.259042,3.035191,0.640274
0.190616,1.173021,0.322581
0.474096,0.689150,0.268817
1.539589,0.620723,0.268817
1.319648,0.454545,0.224829
1.495601,0.478983,0.200391
0.987292,0.288368,0.171065
0.566960,0.180841,0.156403
0.317693,0.171065,0.146628
0.337243,0.146628,0.161290
0.361681,0.136852,0.161290
0.273705,0.131965,0.156403
