emg1,emg2,emg3
1.011730,0.259042,0.161290
0.821114,0.175953,0.151515
1.686217,0.156403,0.156403
1.612903,0.156403,0.161290
1.177908,0.136852,0.151515
1.075269,0.136852,0.151515
0.718475,0.136852,0.151515
0.664712,0.131965,0.151515
0.527859,0.131965,0.151515
0.689150,0.136852,0.146628
0.434995,0.141740,0.151515
0.444770,0.273705,0.156403
0.576735,1.241447,0.278592
0.821114,0.967742,0.234604
0.957967,0.645161,0.205279
0.835777,0.351906,0.175953
0.909091,0.215054,0.166178
1.168133,0.175953,0.161290
1.309873,0.161290,0.156403
1.314761,0.146628,0.156403
1.001955,0.136852,0.156403
1.016618,0.136852,0.156403
0.733138,0.136852,0.151515
0.659824,0.131965,0.156403
0.542522,0.146628,0.146628
0.801564,0.141740,0.156403
0.782014,0.268817,0.156403
0.503421,1.085044,0.356794
1.632454,0.811339,0.283480
1.417400,0.728250,0.244379
1.515152,0.332356,0.180841
0.923754,0.195503,0.161290
1.554252,0.156403,0.156403
1.764418,0.156403,0.156403
1.881720,0.146628,0.156403
1.280547,0.136852,0.151515
1.070381,0.131965,0.146628
0.650049,0.131965,0.146628
1.075269,0.131965,0.146628
0.576735,0.161290,0.151515
0.410557,0.869990,0.376344
1.251222,1.251222,0.391007
1.544477,0.708700,0.312805
1.935484,0.459433,0.224829
1.119257,0.239492,0.171065
1.598240,0.175953,0.166178
1.456500,0.161290,0.156403
1.119257,0.136852,0.156403
1.353861,0.136852,0.151515
0.909091,0.141740,0.151515
0.615836,0.136852,0.151515
0.571848,0.161290,0.146628
0.508309,0.195503,0.151515
0.596285,0.161290,0.151515
0.312805,0.381232,0.175953
0.698925,1.153470,0.288368
1.363636,0.801564,0.234604
1.060606,0.478983,0.190616
1.500489,0.254154,0.166178
1.407625,0.180841,0.156403
1.495601,0.151515,0.156403
2.091887,0.151515,0.161290
1.270772,0.136852,0.156403
1.031281,0.136852,0.156403
1.304985,0.136852,0.146628
1.202346,0.136852,0.151515
0.586510,0.185728,0.146628
0.620723,0.659824,0.205279
1.060606,1.221896,0.478983
1.304985,0.796676,0.342131
1.319648,0.527859,0.224829
1.129032,0.268817,0.180841
1.217009,0.180841,0.161290
1.319648,0.156403,0.161290
1.700880,0.141740,0.156403
1.314761,0.136852,0.156403
1.412512,0.146628,0.151515
1.207234,0.136852,0.151515
0.869990,0.131965,0.146628
0.855327,0.190616,0.156403
0.674487,0.205279,0.156403
0.454545,0.723363,0.205279
0.840665,1.050831,0.293255
0.967742,0.933529,0.303030
1.041056,0.620723,0.244379
1.187683,0.307918,0.185728
1.383187,0.205279,0.166178
1.632454,0.175953,0.175953
1.568915,0.161290,0.166178
1.564027,0.146628,0.151515
1.251222,0.131965,0.156403
1.217009,0.136852,0.151515
1.202346,0.131965,0.156403
0.850440,0.136852,0.156403
0.845552,0.254154,0.151515
0.576735,0.571848,0.195503
0.826002,1.011730,0.312805
1.495601,0.860215,0.273705
1.153470,0.562072,0.219941
1.124145,0.337243,0.180841
1.622678,0.215054,0.161290
1.432063,0.161290,0.156403
1.348974,0.146628,0.156403
1.060606,0.141740,0.156403
1.114370,0.131965,0.146628
0.723363,0.136852,0.146628
0.606061,0.131965,0.146628
0.620723,0.131965,0.146628
0.679374,0.131965,0.146628
0.400782,0.136852,0.151515
0.630499,0.131965,0.151515
0.547410,0.210166,0.156403
0.630499,1.114370,0.288368
1.031281,0.728250,0.244379
1.383187,0.469208,0.205279
1.251222,0.254154,0.166178
1.070381,0.180841,0.156403
1.466276,0.151515,0.156403
1.412512,0.141740,0.151515
1.441838,0.136852,0.151515
1.055718,0.136852,0.151515
0.904203,0.136852,0.151515
0.913978,0.136852,0.151515
1.182796,0.131965,0.151515
1.085044,0.136852,0.151515
0.557185,0.488759,0.195503
0.566960,1.089932,0.317693
1.129032,0.933529,0.278592
1.026393,0.767351,0.234604
1.177908,0.542522,0.200391
0.782014,0.332356,0.175953
0.928641,0.210166,0.156403
1.143695,0.166178,0.156403
1.295210,0.146628,0.166178
1.622678,0.180841,0.161290
2.223851,0.190616,0.156403
